
0.51042878 0.06161936
0.50628202 0.06201088
0.50213071 0.06239746
0.49797496 0.06277902
0.49381490 0.06315547
0.48965065 0.06352672
0.48548234 0.06389268
0.48131008 0.06425325
0.47713400 0.06460835
0.47295422 0.06495788
0.46877086 0.06530175
0.46458405 0.06563987
0.46039391 0.06597216
0.45620055 0.06629851
0.45200411 0.06661884
0.44780471 0.06693306
0.44360246 0.06724108
0.43939749 0.06754280
0.43518993 0.06783814
0.43097989 0.06812700
0.42676749 0.06840930
0.42255287 0.06868493
0.41833613 0.06895382
0.41411742 0.06921586
0.40989683 0.06947098
0.40567451 0.06971907
0.40145057 0.06996005
0.39722513 0.07019382
0.39299832 0.07042030
0.38877026 0.07063940
0.38454107 0.07085101
0.38031087 0.07105506
0.37607979 0.07125145
0.37184794 0.07144008
0.36761546 0.07162088
0.36338246 0.07179374
0.35914906 0.07195859
0.35491539 0.07211531
0.35068158 0.07226383
0.34644773 0.07240406
0.34221398 0.07253590
0.33798045 0.07265926
0.33374726 0.07277405
0.32951453 0.07288018
0.32528238 0.07297755
0.32105094 0.07306609
0.31682033 0.07314569
0.31259067 0.07321627
0.30836209 0.07327774
0.30413470 0.07332999
0.29990864 0.07337295
0.29568401 0.07340652
0.29146095 0.07343062
0.28723957 0.07344514
0.28302000 0.07345000
0.28006567 0.07344634
0.27712798 0.07343540
0.27420694 0.07341723
0.27130251 0.07339189
0.26841468 0.07335943
0.26554343 0.07331991
0.26268874 0.07327338
0.25985059 0.07321989
0.25702898 0.07315951
0.25422387 0.07309228
0.25143526 0.07301826
0.24866311 0.07293751
0.24590743 0.07285008
0.24316818 0.07275602
0.24044535 0.07265539
0.23773892 0.07254824
0.23504887 0.07243463
0.23237519 0.07231461
0.22971786 0.07218825
0.22707686 0.07205558
0.22445217 0.07191667
0.22184378 0.07177157
0.21925166 0.07162034
0.21667580 0.07146303
0.21411618 0.07129970
0.21157278 0.07113039
0.20904559 0.07095517
0.20653458 0.07077409
0.20403974 0.07058721
0.20156106 0.07039457
0.19909850 0.07019624
0.19665206 0.06999227
0.19422172 0.06978271
0.19180746 0.06956762
0.18940926 0.06934705
0.18702710 0.06912105
0.18466096 0.06888969
0.18231084 0.06865302
0.17997670 0.06841108
0.17765854 0.06816395
0.17535633 0.06791166
0.17307005 0.06765428
0.17079970 0.06739186
0.16854524 0.06712445
0.16630666 0.06685211
0.16408395 0.06657490
0.16187709 0.06629286
0.15968605 0.06600606
0.15751083 0.06571455
0.15535139 0.06541838
0.15320773 0.06511760
0.15107983 0.06481228
0.14896767 0.06450247
0.14687123 0.06418821
0.14479049 0.06386958
0.14272543 0.06354661
0.14067604 0.06321937
0.13864231 0.06288791
0.13662420 0.06255228
0.13462170 0.06221255
0.13263481 0.06186875
0.13066349 0.06152096
0.12870772 0.06116922
0.12676750 0.06081359
0.12484281 0.06045412
0.12293362 0.06009087
0.12103992 0.05972389
0.11916168 0.05935324
0.11729890 0.05897897
0.11545156 0.05860113
0.11361963 0.05821979
0.11180310 0.05783499
0.11000195 0.05744680
0.10821616 0.05705525
0.10644572 0.05666042
0.10469060 0.05626235
0.10295079 0.05586110
0.10122627 0.05545673
0.09951703 0.05504928
0.09782304 0.05463882
0.09614429 0.05422539
0.09448075 0.05380906
0.09283242 0.05338987
0.09119927 0.05296789
0.08958129 0.05254316
0.08797846 0.05211575
0.08639075 0.05168570
0.08481816 0.05125307
0.08326066 0.05081791
0.08171823 0.05038029
0.08019087 0.04994025
0.07867854 0.04949784
0.07718124 0.04905314
0.07569894 0.04860618
0.07423162 0.04815702
0.07277928 0.04770573
0.07134188 0.04725234
0.06991942 0.04679693
0.06851187 0.04633953
0.06711922 0.04588021
0.06574145 0.04541903
0.06437854 0.04495602
0.06303047 0.04449126
0.06169723 0.04402480
0.06037879 0.04355669
0.05907514 0.04308698
0.05778627 0.04261573
0.05651215 0.04214299
0.05525276 0.04166882
0.05400809 0.04119328
0.05277812 0.04071641
0.05156283 0.04023828
0.05036221 0.03975894
0.04917623 0.03927843
0.04800488 0.03879683
0.04684814 0.03831417
0.04570600 0.03783053
0.04457842 0.03734594
0.04346541 0.03686047
0.04236693 0.03637417
0.04128297 0.03588709
0.04021351 0.03539930
0.03915854 0.03491083
0.03811804 0.03442176
0.03709198 0.03393213
0.03608036 0.03344200
0.03508315 0.03295142
0.03410033 0.03246046
0.03313189 0.03196915
0.03217781 0.03147756
0.03123808 0.03098574
0.03031266 0.03049375
0.02940155 0.03000164
0.02850473 0.02950946
0.02762218 0.02901728
0.02675388 0.02852514
0.02589981 0.02803310
0.02505996 0.02754122
0.02423431 0.02704954
0.02342283 0.02655813
0.02262552 0.02606704
0.02184236 0.02557632
0.02107332 0.02508603
0.02031839 0.02459622
0.01957755 0.02410695
0.01885078 0.02361827
0.01813807 0.02313024
0.01743939 0.02264290
0.01675473 0.02215633
0.01608408 0.02167056
0.01542740 0.02118567
0.01478469 0.02070169
0.01415593 0.02021868
0.01354110 0.01973671
0.01294018 0.01925582
0.01235315 0.01877607
0.01178000 0.01829751
0.01122071 0.01782020
0.01067526 0.01734419
0.01014362 0.01686954
0.00962579 0.01639630
0.00912175 0.01592453
0.00863148 0.01545429
0.00815495 0.01498561
0.00769216 0.01451857
0.00724308 0.01405322
0.00680770 0.01358960
0.00638600 0.01312778
0.00597796 0.01266781
0.00558356 0.01220974
0.00520278 0.01175364
0.00483562 0.01129954
0.00448204 0.01084752
0.00414203 0.01039761
0.00381557 0.00994989
0.00350265 0.00950440
0.00320325 0.00906119
0.00291735 0.00862033
0.00264493 0.00818186
0.00238597 0.00774585
0.00214046 0.00731234
0.00190837 0.00688139
0.00168970 0.00645306
0.00148441 0.00602739
0.00129250 0.00560445
0.00111395 0.00518429
0.00094873 0.00476697
0.00079684 0.00435253
0.00065825 0.00394103
0.00053294 0.00353254
0.00042090 0.00312709
0.00032210 0.00272476
0.00023654 0.00232558
0.00016419 0.00192962
0.00010503 0.00153694
0.00005905 0.00114758
0.00002623 0.00076160
0.00000656 0.00037905
0.00000000 0.00000000
0.00001299 -0.00046219
0.00005178 -0.00091933
0.00011610 -0.00137143
0.00020571 -0.00181854
0.00032033 -0.00226067
0.00045970 -0.00269786
0.00062357 -0.00313012
0.00081166 -0.00355750
0.00102372 -0.00398002
0.00125949 -0.00439770
0.00151870 -0.00481057
0.00180110 -0.00521866
0.00210641 -0.00562200
0.00243438 -0.00602062
0.00278474 -0.00641454
0.00315724 -0.00680378
0.00355162 -0.00718839
0.00396760 -0.00756838
0.00440493 -0.00794379
0.00486334 -0.00831464
0.00534258 -0.00868095
0.00584239 -0.00904277
0.00636249 -0.00940010
0.00690263 -0.00975299
0.00746255 -0.01010146
0.00804198 -0.01044553
0.00864066 -0.01078524
0.00925834 -0.01112061
0.00989474 -0.01145167
0.01054961 -0.01177844
0.01122269 -0.01210096
0.01191371 -0.01241926
0.01262241 -0.01273335
0.01334852 -0.01304327
0.01409180 -0.01334905
0.01485197 -0.01365071
0.01562877 -0.01394828
0.01642195 -0.01424179
0.01723123 -0.01453127
0.01805636 -0.01481674
0.01889708 -0.01509823
0.01975312 -0.01537576
0.02062422 -0.01564938
0.02151012 -0.01591910
0.02241056 -0.01618495
0.02332527 -0.01644696
0.02425400 -0.01670515
0.02519648 -0.01695957
0.02615245 -0.01721022
0.02712165 -0.01745714
0.02810381 -0.01770036
0.02909868 -0.01793991
0.03010599 -0.01817580
0.03112548 -0.01840808
0.03215689 -0.01863677
0.03319996 -0.01886189
0.03425441 -0.01908347
0.03532001 -0.01930155
0.03639647 -0.01951614
0.03748354 -0.01972728
0.03858096 -0.01993499
0.03968846 -0.02013931
